"Payment_ID","Order_ID","Payment_Code","Payment_Method","Total_Amount","Payment_Status"
"P1803","O01803","TX40063674","Net Banking","40458.10","Completed"
"P1804","O01804","TX95925344","Card","3968.00","Refunded"
"P1805","O01805","TX34457839","Card","678.50","Failed"
"P1806","O01806","TX91768244","Card","214075.34","Completed"
"P1807","O01807","TX58232278","UPI","49773.59","Completed"
"P1808","O01808","TX90973713","Cash","3144.59","Completed"
"P1809","O01809","TX79842875","Cash","1649.64","Completed"
"P181","O00181","TX68976233","Card","120573.66","Completed"
"P1810","O01810","TX50510319","Card","6482.12","Completed"
"P1811","O01811","TX70816640","UPI","135498.78","Completed"
"P1812","O01812","TX2324827","Card","24776.46","Completed"
"P1813","O01813","TX82153278","UPI","4477.76","Completed"
"P1814","O01814","TX63321432","Net Banking","9777.83","Completed"
"P1815","O01815","TX18480912","Cash","10217.82","Completed"
"P1816","O01816","TX7031391","Cash","4281.34","Pending"
"P1817","O01817","TX38996298","Net Banking","131304.69","Completed"
"P1818","O01818","TX12847469","UPI","114874.86","Completed"
"P1819","O01819","TX40491321","Card","1730.55","Completed"
"P182","O00182","TX36934882","UPI","67864.49","Completed"
"P1820","O01820","TX22081454","Card","64836.37","Completed"
"P1821","O01821","TX45768751","UPI","22460.36","Completed"
"P1822","O01822","TX53234219","UPI","805.37","Failed"
"P1823","O01823","TX65344388","UPI","13203.62","Completed"
"P1824","O01824","TX72390805","UPI","2953.73","Completed"
"P1825","O01825","TX89195731","Cash","127564.71","Completed"
"P1826","O01826","TX34524899","UPI","163997.28","Completed"
"P1827","O01827","TX23937451","UPI","35510.52","Completed"
"P1828","O01828","TX33987391","Cash","31686.88","Completed"
"P1829","O01829","TX27481718","Cash","253601.76","Refunded"
"P183","O00183","TX19239312","UPI","7723.54","Completed"
"P1830","O01830","TX49144505","Cash","3638.48","Completed"
"P1831","O01831","TX24090686","Card","45321.81","Refunded"
"P1832","O01832","TX78916591","Card","26487.96","Completed"
"P1833","O01833","TX56674337","Card","109653.25","Completed"
"P1834","O01834","TX35056532","Cash","4477.76","Failed"
"P1835","O01835","TX56968073","UPI","10832.33","Completed"
"P1836","O01836","TX30915882","UPI","1882.29","Completed"
"P1837","O01837","TX77391750","UPI","1537.43","Completed"
"P1838","O01838","TX48009684","Card","68278.67","Completed"
"P1839","O01839","TX28308136","Net Banking","4128.82","Completed"
"P184","O00184","TX63550184","Net Banking","2572.40","Completed"
"P1840","O01840","TX39051878","UPI","1504.04","Completed"
"P1841","O01841","TX31240468","Net Banking","6596.88","Completed"
"P1842","O01842","TX58749201","Net Banking","1677.64","Completed"
"P1843","O01843","TX20363453","UPI","3045.64","Completed"
"P1844","O01844","TX90282217","UPI","73398.17","Completed"
"P1845","O01845","TX72051137","Card","261387.30","Completed"
"P1846","O01846","TX40149473","UPI","8984.68","Completed"
"P1847","O01847","TX94061299","UPI","7668.82","Completed"
"P1848","O01848","TX11299429","UPI","115025.47","Completed"
"P1849","O01849","TX73485656","Card","14112.00","Refunded"
"P185","O00185","TX54190382","UPI","46118.02","Completed"
"P1850","O01850","TX83931632","UPI","25656.09","Refunded"
"P1851","O01851","TX35136002","UPI","64167.70","Pending"
"P1852","O01852","TX55033297","Card","87082.04","Completed"
"P1853","O01853","TX51619750","UPI","2214.11","Completed"
"P1854","O01854","TX26961850","UPI","3498.05","Completed"
"P1855","O01855","TX32846938","Net Banking","39630.06","Completed"
"P1856","O01856","TX27832890","Card","3791.53","Completed"
"P1857","O01857","TX98780894","Cash","47406.56","Completed"
"P1858","O01858","TX73083105","UPI","31780.97","Completed"
"P1859","O01859","TX55384296","UPI","7486.50","Completed"
"P186","O00186","TX5464247","Cash","781.76","Completed"
"P1860","O01860","TX89618871","Card","42649.72","Completed"
"P1861","O01861","TX83222301","Cash","2731.74","Failed"
"P1862","O01862","TX68015201","UPI","34576.99","Completed"
"P1863","O01863","TX52178126","Card","39654.26","Completed"
"P1864","O01864","TX51191295","UPI","56025.48","Pending"
"P1865","O01865","TX68139397","UPI","49772.85","Completed"
"P1866","O01866","TX22064876","Card","1418.32","Failed"
"P1867","O01867","TX70064331","Net Banking","35646.90","Pending"
"P1868","O01868","TX397590","Card","27949.19","Completed"
"P1869","O01869","TX43086110","Net Banking","197327.09","Completed"
"P187","O00187","TX78153950","Net Banking","4257.71","Completed"
"P1870","O01870","TX78219820","Cash","39768.54","Completed"
"P1871","O01871","TX17624688","UPI","261385.27","Failed"
"P1872","O01872","TX12009959","UPI","72914.02","Completed"
"P1873","O01873","TX41023919","UPI","6972.07","Completed"
"P1874","O01874","TX91657529","UPI","15963.92","Completed"
"P1875","O01875","TX50006151","UPI","21089.16","Completed"
"P1876","O01876","TX34931004","Cash","32215.92","Pending"
"P1877","O01877","TX35037537","UPI","9252.73","Completed"
"P1878","O01878","TX20781873","Net Banking","87484.16","Completed"
"P1879","O01879","TX75138038","Card","3612.71","Completed"
"P188","O00188","TX64947973","Cash","762267.30","Completed"
"P1880","O01880","TX4740852","UPI","5017.37","Completed"
"P1881","O01881","TX70176802","UPI","4185.96","Pending"
"P1882","O01882","TX29607347","Card","1177.64","Completed"
"P1883","O01883","TX1503952","UPI","46212.81","Completed"
"P1884","O01884","TX99618623","Cash","72041.57","Refunded"
"P1885","O01885","TX87935154","Card","26267.20","Completed"
"P1886","O01886","TX66642968","Net Banking","50999.25","Completed"
"P1887","O01887","TX57488578","UPI","17307.87","Completed"
"P1888","O01888","TX43315626","UPI","90165.91","Completed"
"P1889","O01889","TX43550844","UPI","733.95","Completed"
"P189","O00189","TX54941082","Card","35261.46","Completed"
"P1890","O01890","TX16384845","UPI","1117.76","Completed"
"P1891","O01891","TX12807792","Net Banking","329393.67","Completed"
"P1892","O01892","TX60127160","UPI","5714.59","Completed"
"P1893","O01893","TX99617833","UPI","1573.95","Completed"
"P1894","O01894","TX16108435","Cash","2798.88","Completed"
"P1895","O01895","TX23643766","Card","9326.30","Completed"
"P1896","O01896","TX3704369","UPI","5190.22","Completed"
"P1897","O01897","TX3419100","Card","84284.64","Completed"
"P1898","O01898","TX92858588","UPI","45223.67","Completed"
"P1899","O01899","TX4845064","UPI","3412.96","Pending"
"P19","O00019","TX76163448","Cash","1902.88","Completed"
"P190","O00190","TX68509402","Card","910.74","Completed"
"P1900","O01900","TX14067100","UPI","914.39","Completed"
"P1901","O01901","TX19945833","UPI","6186.72","Pending"
"P1902","O01902","TX3367456","UPI","470.82","Completed"
"P1903","O01903","TX4914997","UPI","24778.82","Completed"
"P1904","O01904","TX5323259","Net Banking","11566.90","Completed"
"P1905","O01905","TX97741812","UPI","761.60","Completed"
"P1906","O01906","TX53087415","UPI","4061.54","Pending"
"P1907","O01907","TX22499792","Card","501667.71","Completed"
"P1908","O01908","TX50369698","Card","305652.56","Completed"
"P1909","O01909","TX90513047","UPI","9917.68","Refunded"
"P191","O00191","TX28492646","Card","7518.28","Completed"
"P1910","O01910","TX29608168","Cash","1484.00","Pending"
"P1911","O01911","TX56701381","Cash","344966.64","Completed"
"P1912","O01912","TX8244190","Card","27003.53","Completed"
"P1913","O01913","TX43868495","UPI","14868.00","Refunded"
"P1914","O01914","TX10434201","UPI","15337.64","Completed"
"P1915","O01915","TX27777944","UPI","631.16","Completed"
"P1916","O01916","TX34817552","UPI","9438.82","Failed"
"P1917","O01917","TX83608504","Net Banking","27585.34","Completed"
"P1918","O01918","TX95430858","Net Banking","110413.06","Completed"
"P1919","O01919","TX39658595","Card","76791.85","Completed"
"P192","O00192","TX65325685","Cash","1477.96","Refunded"
"P1920","O01920","TX28159569","Net Banking","17249.12","Completed"
"P1921","O01921","TX9653379","UPI","121285.56","Completed"
"P1922","O01922","TX70204265","Net Banking","148812.22","Completed"
"P1923","O01923","TX81186852","Cash","3776.85","Pending"
"P1924","O01924","TX86181854","Net Banking","6451.24","Refunded"
"P1925","O01925","TX8005264","UPI","76690.47","Completed"
"P1926","O01926","TX28262386","UPI","289492.40","Failed"
"P1927","O01927","TX79120902","UPI","102127.06","Completed"
"P1928","O01928","TX96055316","Card","495.60","Completed"
"P1929","O01929","TX42062303","UPI","40980.94","Completed"
"P193","O00193","TX82978052","Net Banking","1475.00","Completed"
"P1930","O01930","TX67011577","UPI","118014.59","Refunded"
"P1931","O01931","TX22656842","UPI","63781.66","Completed"
"P1932","O01932","TX32419463","Cash","380042.01","Completed"
"P1933","O01933","TX74154840","UPI","175959.21","Failed"
"P1934","O01934","TX25474935","Card","846.32","Completed"
"P1935","O01935","TX76604453","Cash","64901.50","Completed"
"P1936","O01936","TX14545274","Card","21286.02","Completed"
"P1937","O01937","TX98349183","UPI","68610.50","Completed"
"P1938","O01938","TX50075864","Net Banking","893.76","Completed"
"P1939","O01939","TX88333266","UPI","7296.00","Completed"
"P194","O00194","TX71438372","UPI","1504.04","Completed"
"P1940","O01940","TX61382919","UPI","3689.28","Completed"
"P1941","O01941","TX36365253","UPI","4076.39","Refunded"
"P1942","O01942","TX58912257","UPI","2143.56","Refunded"
"P1943","O01943","TX72220040","UPI","3957.45","Completed"
"P1944","O01944","TX87820116","UPI","41230.44","Completed"
"P1945","O01945","TX59880196","Net Banking","159237.59","Completed"
"P1946","O01946","TX24653747","Net Banking","3443.95","Completed"
"P1947","O01947","TX24566986","UPI","15681.93","Completed"
"P1948","O01948","TX5496508","Net Banking","5360.74","Completed"
"P1949","O01949","TX54540860","UPI","1403.86","Completed"
"P195","O00195","TX33956505","Card","616.00","Completed"
"P1950","O01950","TX11526496","Card","541074.66","Pending"
"P1951","O01951","TX81823378","Net Banking","77171.90","Completed"
"P1952","O01952","TX27163862","UPI","28605.83","Completed"
"P1953","O01953","TX33683774","UPI","6828.66","Completed"
"P1954","O01954","TX82807044","Card","45574.81","Completed"
"P1955","O01955","TX85431490","UPI","159.30","Completed"
"P1956","O01956","TX24851543","Net Banking","1479.38","Completed"
"P1957","O01957","TX43062072","UPI","14279.27","Refunded"
"P1958","O01958","TX41828744","Cash","203758.16","Completed"
"P1959","O01959","TX57731058","Net Banking","1040.69","Completed"
"P196","O00196","TX42426369","UPI","5030.01","Completed"
"P1960","O01960","TX58991171","Net Banking","88093.24","Completed"
"P1961","O01961","TX71804581","Card","957.64","Completed"
"P1962","O01962","TX81711359","Net Banking","742.82","Completed"
"P1963","O01963","TX25094733","UPI","89675.28","Completed"
"P1964","O01964","TX78173927","Card","47706.12","Completed"
"P1965","O01965","TX99383088","Cash","29884.84","Completed"
"P1966","O01966","TX96856428","UPI","2858.25","Failed"
"P1967","O01967","TX46830324","Cash","218.30","Completed"
"P1968","O01968","TX87358492","Card","708369.48","Completed"
"P1969","O01969","TX63539543","UPI","4956.00","Completed"
"P197","O00197","TX34452141","UPI","25898.83","Completed"
"P1970","O01970","TX52708047","Card","1069.29","Completed"
"P1971","O01971","TX21373848","UPI","320.00","Completed"
"P1972","O01972","TX96117177","UPI","10121.85","Pending"
"P1973","O01973","TX29925780","Cash","2360.58","Completed"
"P1974","O01974","TX19360686","Card","58476.80","Completed"
"P1975","O01975","TX44910743","UPI","3908.00","Completed"
"P1976","O01976","TX87902230","UPI","23934.31","Completed"
"P1977","O01977","TX80634100","UPI","310.25","Completed"
"P1978","O01978","TX49302778","UPI","57398.55","Completed"
"P1979","O01979","TX91800833","UPI","701.27","Pending"
"P198","O00198","TX88434397","UPI","25780.88","Completed"
"P1980","O01980","TX96334007","Net Banking","831946.67","Completed"
"P1981","O01981","TX15847835","Cash","354.00","Pending"
"P1982","O01982","TX19916818","UPI","1659.74","Completed"
"P1983","O01983","TX71045946","Card","110414.64","Completed"
"P1984","O01984","TX35157026","UPI","3630.67","Completed"
"P1985","O01985","TX80516789","Card","1886.82","Completed"
"P1986","O01986","TX67313678","UPI","38415.79","Completed"
"P1987","O01987","TX88527361","Card","2764.85","Completed"
"P1988","O01988","TX4779608","UPI","15739.50","Completed"
"P1989","O01989","TX86263291","Cash","5664.00","Completed"
"P199","O00199","TX30272366","Cash","720.49","Pending"
"P1990","O01990","TX9660982","UPI","12488.26","Completed"
"P1991","O01991","TX10853531","UPI","423.40","Refunded"
"P1992","O01992","TX90207297","Card","57032.24","Completed"
"P1993","O01993","TX97650264","Net Banking","4747.75","Pending"
"P1994","O01994","TX95372324","Net Banking","1294.46","Completed"
"P1995","O01995","TX83396818","Card","765.82","Failed"
"P1996","O01996","TX72699718","UPI","7217.76","Completed"
"P1997","O01997","TX91493605","Card","707.62","Completed"
"P1998","O01998","TX14356213","Net Banking","9444.00","Completed"
"P1999","O01999","TX2461269","UPI","378756.35","Completed"
"P2","O00002","TX51338582","UPI","6837.18","Refunded"
"P20","O00020","TX68351344","Card","93569.95","Refunded"
"P200","O00200","TX69255606","Cash","1316.00","Completed"
"P2000","O02000","TX625161","UPI","10603.89","Completed"
"P2001","O02001","TX78076913","Card","446.88","Completed"
"P2002","O02002","TX78980600","Net Banking","45010.84","Completed"
"P2003","O02003","TX79511706","UPI","27380.94","Completed"
"P2004","O02004","TX3756659","Card","1785.00","Completed"
"P2005","O02005","TX93927338","UPI","10886.63","Completed"
"P2006","O02006","TX15490924","UPI","4477.76","Completed"
"P2007","O02007","TX64007738","Card","190424.09","Completed"
"P2008","O02008","TX89647843","Card","192093.22","Refunded"
"P2009","O02009","TX37237183","Net Banking","674.01","Completed"
"P201","O00201","TX81536190","Card","2326.97","Completed"
"P2010","O02010","TX6326611","UPI","197799.64","Completed"
"P2011","O02011","TX10624527","UPI","44204.30","Completed"
"P2012","O02012","TX30746433","UPI","1388.80","Completed"
"P2013","O02013","TX19066629","Card","34649.92","Completed"
"P2014","O02014","TX89113007","UPI","63713.16","Failed"
"P2015","O02015","TX86505488","Card","27340.93","Completed"
"P2016","O02016","TX36547727","UPI","16951.48","Failed"
"P2017","O02017","TX46138717","UPI","79599.03","Failed"
"P2018","O02018","TX49062748","UPI","697.04","Completed"
"P2019","O02019","TX14680289","UPI","76041.87","Completed"
"P202","O00202","TX35852390","Card","58405.03","Completed"
"P2020","O02020","TX6359987","UPI","1768.82","Completed"
"P2021","O02021","TX34338560","UPI","53532.03","Completed"
"P2022","O02022","TX38102638","Net Banking","82083.86","Failed"
"P2023","O02023","TX40894913","Net Banking","3882.03","Completed"
"P2024","O02024","TX75148150","UPI","75411.12","Completed"
"P2025","O02025","TX75954466","Net Banking","36599.00","Completed"
"P2026","O02026","TX16249035","Card","3296.36","Completed"
"P2027","O02027","TX92838736","Card","17698.82","Completed"
"P2028","O02028","TX97441820","Card","2277.24","Completed"
"P2029","O02029","TX48249520","Cash","89675.28","Pending"
"P203","O00203","TX13914356","Card","1629.64","Completed"
"P2030","O02030","TX38586947","Net Banking","28716.60","Refunded"
"P2031","O02031","TX73116885","Cash","9761.35","Refunded"
"P2032","O02032","TX62438069","Card","129360.24","Completed"
"P2033","O02033","TX56127860","Net Banking","33141.43","Failed"
"P2034","O02034","TX4664879","Card","84789.47","Completed"
"P2035","O02035","TX90304449","Card","823.64","Failed"
"P2036","O02036","TX97199011","Cash","127066.01","Completed"
"P2037","O02037","TX47460738","Cash","29338.40","Pending"
"P2038","O02038","TX46199652","UPI","54626.36","Completed"
"P2039","O02039","TX86032338","UPI","3366.32","Completed"
"P204","O00204","TX768898","UPI","563464.63","Completed"
"P2040","O02040","TX94238757","Net Banking","126510.65","Completed"
"P2041","O02041","TX26063207","Net Banking","124974.96","Completed"
"P2042","O02042","TX53692370","Cash","19053.96","Completed"
"P2043","O02043","TX60292931","Card","90144.02","Pending"
"P2044","O02044","TX94813817","UPI","15834.06","Completed"
"P2045","O02045","TX14363057","Card","4368.99","Completed"
"P2046","O02046","TX32888771","UPI","331106.37","Completed"
"P2047","O02047","TX32016887","UPI","1841.66","Completed"
